4.06e+09,12.323
4.08e+09,12.158
4.1e+09,12.013
4.12e+09,11.867
4.14e+09,11.714
4.16e+09,11.606
4.18e+09,11.524
4.2e+09,11.409
4.22e+09,11.334
4.24e+09,11.28
4.26e+09,11.171
4.28e+09,11.151
4.3e+09,11.132
4.32e+09,11.134
4.34e+09,11.17
4.36e+09,11.267
4.38e+09,11.343
4.4e+09,11.483
4.42e+09,11.646
4.44e+09,11.86
4.46e+09,12.045
4.48e+09,12.287
4.5e+09,12.563
4.52e+09,12.824
4.54e+09,13.122
4.56e+09,13.426
4.58e+09,13.747
4.6e+09,14.086
4.62e+09,14.422
4.64e+09,14.778
4.66e+09,15.143
4.68e+09,15.515
4.7e+09,15.886
4.72e+09,16.265
4.74e+09,16.661
4.76e+09,17.054
4.78e+09,17.467
4.8e+09,17.874
4.82e+09,18.292
4.84e+09,18.715
4.86e+09,19.137
4.88e+09,19.566
4.9e+09,19.982
4.92e+09,20.425
4.94e+09,20.887
4.96e+09,21.303
4.98e+09,21.766
5e+09,22.249
5.02e+09,22.686
5.04e+09,23.15
5.06e+09,23.584
5.08e+09,24.072
5.1e+09,24.518
5.12e+09,24.991
5.14e+09,25.461
5.16e+09,25.912
5.18e+09,26.362
5.2e+09,26.841
5.22e+09,27.297
5.24e+09,27.779
5.26e+09,28.259
5.28e+09,28.697
5.3e+09,29.179
5.32e+09,29.59
5.34e+09,30.042
5.36e+09,30.481
5.38e+09,30.913
5.4e+09,31.337
5.42e+09,31.784
5.44e+09,32.186
5.46e+09,32.641
5.48e+09,33.038
5.5e+09,33.465
5.52e+09,33.901
5.54e+09,34.194
5.56e+09,33.896
5.58e+09,33.595
5.6e+09,33.251
5.62e+09,32.976
5.64e+09,32.63
5.66e+09,32.351
5.68e+09,32.031
5.7e+09,31.767
5.72e+09,31.46
5.74e+09,31.211
5.76e+09,30.966
5.78e+09,30.737
5.8e+09,30.547
5.82e+09,30.371
5.84e+09,30.219
5.86e+09,30.1
5.88e+09,30
5.9e+09,29.879
5.92e+09,29.781
5.94e+09,29.734
5.96e+09,29.66
5.98e+09,29.621
6e+09,29.57
6.02e+09,29.537
6.04e+09,29.526
6.06e+09,29.475
6.08e+09,29.463
6.1e+09,29.416
6.12e+09,29.424
6.14e+09,29.41
6.16e+09,29.374
6.18e+09,29.357
6.2e+09,29.377
6.22e+09,29.404
6.24e+09,29.398
6.26e+09,29.441
6.28e+09,29.46
6.3e+09,29.495
6.32e+09,29.519
6.34e+09,29.538
6.36e+09,29.626
6.38e+09,29.677
6.4e+09,29.706
6.42e+09,29.767
6.44e+09,29.831
6.46e+09,29.912
6.48e+09,29.994
6.5e+09,30.073
6.52e+09,30.18
6.54e+09,30.244
6.56e+09,30.354
6.58e+09,30.446
6.6e+09,30.562
6.62e+09,30.638
6.64e+09,30.783
6.66e+09,30.895
6.68e+09,31.012
6.7e+09,31.135
6.72e+09,31.285
6.74e+09,31.416
6.76e+09,31.567
