4.28e+08,-173.32-27.288i
4.29e+08,-173.45-27.288i
4.3e+08,-173.58-27.288i
4.31e+08,-173.72-27.288i
4.32e+08,-173.85-27.288i
4.33e+08,-173.99-27.288i
4.34e+08,-174.12-27.288i
4.35e+08,-174.25-27.288i
4.36e+08,-174.38-27.288i
4.37e+08,-174.51-27.288i
4.38e+08,-174.63-27.288i
4.39e+08,-174.76-27.288i
4.4e+08,-174.89-27.288i
4.41e+08,-175.02-27.288i
4.42e+08,-175.14-27.288i
4.43e+08,-175.27-27.288i
4.44e+08,-175.39-27.288i
4.45e+08,-175.52-27.288i
4.46e+08,-175.64-27.288i
4.47e+08,-175.76-27.288i
4.48e+08,-175.89-27.288i
4.49e+08,-176.01-27.288i
4.5e+08,-176.13-27.288i
4.51e+08,-176.25-27.288i
4.52e+08,-176.37-27.288i
4.53e+08,-176.49-27.288i
4.54e+08,-176.61-27.288i
4.55e+08,-176.73-27.288i
4.56e+08,-176.85-27.288i
4.57e+08,-176.96-27.288i
4.58e+08,-177.08-27.288i
4.59e+08,-177.2-27.288i
4.6e+08,-177.31-27.288i
4.61e+08,-177.43-27.288i
4.62e+08,-177.55-27.288i
4.63e+08,-177.66-27.288i
4.64e+08,-177.77-27.288i
4.65e+08,-177.89-27.288i
4.66e+08,-178-27.288i
4.67e+08,-178.11-27.288i
4.68e+08,-178.22-27.288i
4.69e+08,-178.33-27.288i
4.7e+08,-178.44-27.288i
4.71e+08,-178.55-27.288i
4.72e+08,-178.66-27.288i
4.73e+08,-178.77-27.288i
4.74e+08,-178.88-27.288i
4.75e+08,-178.99-27.288i
4.76e+08,-179.1-27.288i
4.77e+08,-179.21-27.288i
4.78e+08,-179.31-27.288i
4.79e+08,-179.42-27.288i
4.8e+08,-179.52-27.288i
4.81e+08,-179.63-27.288i
4.82e+08,-179.73-27.288i
4.83e+08,-179.84-27.288i
4.84e+08,-179.94-27.288i
4.85e+08,-180.05-27.288i
4.86e+08,-180.15-27.288i
4.87e+08,-180.25-27.288i
4.88e+08,-180.36-27.288i
4.89e+08,-180.46-27.288i
4.9e+08,-180.56-27.288i
4.91e+08,-180.66-27.288i
4.92e+08,-180.76-27.288i
4.93e+08,-180.87-27.288i
4.94e+08,-180.97-27.288i
4.95e+08,-181.07-27.288i
4.96e+08,-181.16-27.288i
4.97e+08,-181.26-27.288i
4.98e+08,-181.36-27.288i
4.99e+08,-181.46-27.288i
5e+08,-181.56-27.288i
